,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,a8,E1,E2,E3,E4,E5,E6,E7
994,03130200801,3,13,2,8,1,2,15,6,6,0,13.0,,,
995,03130200801,3,13,2,8,1,2,15,7,7,1,,1993.0,3.0,3.0
996,03130200801,3,13,2,8,1,2,15,8,8,0,13.0,,,
997,03130200801,3,13,2,8,1,2,15,9,9,0,13.0,,,
998,03130200801,3,13,2,8,1,2,15,10,10,0,13.0,,,
999,03130200801,3,13,2,8,1,2,15,11,11,0,13.0,,,
1000,03130200801,3,13,2,8,1,2,15,12,12,0,13.0,,,
1001,03130200801,3,13,2,8,1,2,15,13,13,1,,2006.0,3.0,555.0
1002,03130200801,3,13,2,8,1,2,15,14,14,1,,2003.0,3.0,555.0
1003,03130200801,3,13,2,8,1,2,15,15,15,0,13.0,,,
1004,03130200801,3,13,2,8,1,2,15,16,16,0,13.0,,,
1005,03130200801,3,13,2,8,1,2,15,17,17,0,13.0,,,
1006,03130200801,3,13,2,8,1,2,15,18,18,1,,2001.0,3.0,555.0
1007,03130200801,3,13,2,8,1,2,15,19,19,3,,2000.0,1.0,1.0
1008,03130200801,3,13,2,8,1,2,15,20,20,0,13.0,,,
1009,03130200801,3,13,2,8,1,2,15,21,21,0,13.0,,,
1010,03130200801,3,13,2,8,1,2,15,22,22,2,,2000.0,1.0,1.0
1011,03130200801,3,13,2,8,1,2,15,23,23,0,13.0,,,
1012,03130202504,3,13,2,25,4,2,16,1,1,1,,2007.0,3.0,555.0
1013,03130202504,3,13,2,25,4,2,16,2,2,1,,1997.0,3.0,555.0
1014,03130202504,3,13,2,25,4,2,16,3,3,0,24.0,,,
1015,03130202504,3,13,2,25,4,2,16,4,4,0,25.0,,,
1016,03130202504,3,13,2,25,4,2,16,5,5,0,25.0,,,
1017,03130202504,3,13,2,25,4,2,16,6,6,0,25.0,,,
1018,03130202504,3,13,2,25,4,2,16,7,7,1,,1997.0,3.0,555.0
1019,03130202504,3,13,2,25,4,2,16,8,8,0,25.0,,,
1020,03130202504,3,13,2,25,4,2,16,9,9,0,25.0,,,
1021,03130202504,3,13,2,25,4,2,16,10,10,0,24.0,,,
1022,03130202504,3,13,2,25,4,2,16,11,11,0,25.0,,,
1023,03130202504,3,13,2,25,4,2,16,12,12,0,24.0,,,
1024,03130202504,3,13,2,25,4,2,16,13,13,0,25.0,,,
1025,03130202504,3,13,2,25,4,2,16,14,14,1,,2005.0,3.0,555.0
1026,03130202504,3,13,2,25,4,2,16,15,15,0,25.0,,,
1027,03130202504,3,13,2,25,4,2,16,16,16,0,25.0,,,
1028,03130202504,3,13,2,25,4,2,16,17,17,0,25.0,,,
1029,03130202504,3,13,2,25,4,2,16,18,18,1,,1997.0,3.0,555.0
1030,03130202504,3,13,2,25,4,2,16,19,19,2,,2007.0,3.0,6.0
1031,03130202504,3,13,2,25,4,2,16,20,20,0,25.0,,,
1032,03130202504,3,13,2,25,4,2,16,21,21,0,25.0,,,
1033,03130202504,3,13,2,25,4,2,16,22,22,2,,1983.0,3.0,555.0
1034,03130202504,3,13,2,25,4,2,16,23,23,0,25.0,,,
1035,03130401201,3,13,4,12,1,2,17,1,1,1,,2009.0,3.0,555.0
1036,03130401201,3,13,4,12,1,2,17,2,2,2,,1975.0,1.0,1.0
1037,03130401201,3,13,4,12,1,2,17,3,3,1,,2004.0,1.0,1.0
1038,03130401201,3,13,4,12,1,2,17,4,4,0,39.0,,,
1039,03130401201,3,13,4,12,1,2,17,5,5,1,,2009.0,3.0,555.0
1040,03130401201,3,13,4,12,1,2,17,6,6,0,39.0,,,
1041,03130401201,3,13,4,12,1,2,17,7,7,2,,1998.0,1.0,1.0
1042,03130401201,3,13,4,12,1,2,17,8,8,0,39.0,,,
1043,03130401201,3,13,4,12,1,2,17,9,9,0,39.0,,,
1044,03130401201,3,13,4,12,1,2,17,10,10,1,,1900.0,3.0,555.0
1045,03130401201,3,13,4,12,1,2,17,11,11,0,39.0,,,
1046,03130401201,3,13,4,12,1,2,17,12,12,0,39.0,,,
1047,03130401201,3,13,4,12,1,2,17,13,13,1,,2007.0,1.0,1.0
1048,03130401201,3,13,4,12,1,2,17,14,14,1,,1997.0,1.0,1.0
1049,03130401201,3,13,4,12,1,2,17,15,15,0,39.0,,,
1050,03130401201,3,13,4,12,1,2,17,16,16,0,39.0,,,
1051,03130401201,3,13,4,12,1,2,17,17,17,0,39.0,,,
1052,03130401201,3,13,4,12,1,2,17,18,18,1,,1985.0,1.0,1.0
1053,03130401201,3,13,4,12,1,2,17,19,19,3,,1985.0,3.0,4.0
1054,03130401201,3,13,4,12,1,2,17,20,20,0,39.0,,,
1055,03130401201,3,13,4,12,1,2,17,21,21,9,,2000.0,1.0,1.0
1056,03130401201,3,13,4,12,1,2,17,22,22,2,,1900.0,1.0,1.0
1057,03130401201,3,13,4,12,1,2,17,23,23,0,39.0,,,
1058,03130803001,3,13,8,30,1,2,20,1,1,0,1.0,,,
1059,03130803001,3,13,8,30,1,2,20,2,2,0,4.0,,,
1060,03130803001,3,13,8,30,1,2,20,3,3,0,4.0,,,
1061,03130803001,3,13,8,30,1,2,20,4,4,0,25.0,,,
1062,03130803001,3,13,8,30,1,2,20,5,5,0,4.0,,,
1063,03130803001,3,13,8,30,1,2,20,6,6,0,4.0,,,
1064,03130803001,3,13,8,30,1,2,20,7,7,0,4.0,,,
1065,03130803001,3,13,8,30,1,2,20,8,8,0,4.0,,,
1066,03130803001,3,13,8,30,1,2,20,9,9,0,4.0,,,
1067,03130803001,3,13,8,30,1,2,20,10,10,0,4.0,,,
1068,03130803001,3,13,8,30,1,2,20,11,11,0,4.0,,,
1069,03130803001,3,13,8,30,1,2,20,12,12,0,4.0,,,
1070,03130803001,3,13,8,30,1,2,20,13,13,0,4.0,,,
1071,03130803001,3,13,8,30,1,2,20,14,14,0,4.0,,,
1072,03130803001,3,13,8,30,1,2,20,15,15,0,25.0,,,
1073,03130803001,3,13,8,30,1,2,20,16,16,0,4.0,,,
1074,03130803001,3,13,8,30,1,2,20,17,17,0,4.0,,,
1075,03130803001,3,13,8,30,1,2,20,18,18,0,4.0,,,
1076,03130803001,3,13,8,30,1,2,20,19,19,0,4.0,,,
1077,03130803001,3,13,8,30,1,2,20,20,20,0,4.0,,,
1078,03130803001,3,13,8,30,1,2,20,21,21,0,4.0,,,
1079,03130803001,3,13,8,30,1,2,20,22,22,2,,1900.0,1.0,1.0
1080,03130803001,3,13,8,30,1,2,20,23,23,0,4.0,,,
1081,03131000101,3,13,10,1,1,1,1,1,1,1,,2000.0,1.0,1.0
1082,03131000101,3,13,10,1,1,1,1,2,2,1,,1980.0,1.0,1.0
1083,03131000101,3,13,10,1,1,1,1,3,3,0,2.0,,,
1084,03131000101,3,13,10,1,1,1,1,4,4,0,2.0,,,
1085,03131000101,3,13,10,1,1,1,1,5,5,0,2.0,,,
1086,03131000101,3,13,10,1,1,1,1,6,6,3,,1993.0,1.0,1.0
1087,03131000101,3,13,10,1,1,1,1,7,7,0,2.0,,,
1088,03131000101,3,13,10,1,1,1,1,8,8,2,,2005.0,1.0,1.0
1089,03131000101,3,13,10,1,1,1,1,9,9,1,,1991.0,1.0,1.0
1090,03131000101,3,13,10,1,1,1,1,10,10,0,2.5,,,
1091,03131000101,3,13,10,1,1,1,1,11,11,0,2.3,,,
1092,03131000101,3,13,10,1,1,1,1,12,12,3,,2000.0,1.0,1.0
1093,03131000101,3,13,10,1,1,1,1,13,13,2,,1989.0,1.0,1.0
1094,03131000101,3,13,10,1,1,1,1,14,14,2,,1955.0,1.0,1.0
1095,03131000101,3,13,10,1,1,1,1,15,15,1,,1955.0,1.0,1.0
1096,03131000101,3,13,10,1,1,1,1,16,16,5,,2003.0,1.0,1.0
1097,03131000101,3,13,10,1,1,1,1,17,17,1,,1966.0,1.0,1.0
1098,03131000101,3,13,10,1,1,1,1,18,18,1,,1965.0,1.0,1.0
1099,03131000101,3,13,10,1,1,1,1,19,19,7,,1985.0,1.0,1.0
1100,03131000101,3,13,10,1,1,1,1,20,20,10,,2003.0,1.0,1.0
1101,03131000101,3,13,10,1,1,1,1,21,21,65,,1987.0,1.0,1.0
1102,03131000101,3,13,10,1,1,1,1,22,22,0,1.0,,,
1103,03131000101,3,13,10,1,1,1,1,23,23,0,2.0,,,
1104,03140400104,3,14,4,1,4,1,1,1,1,2,,1988.0,1.0,1.0
1105,03140400104,3,14,4,1,4,1,1,2,2,2,,1942.0,1.0,1.0
1106,03140400104,3,14,4,1,4,1,1,3,3,1,,1998.0,1.0,1.0
1107,03140400104,3,14,4,1,4,1,1,4,4,0,30.0,,,
1108,03140400104,3,14,4,1,4,1,1,5,5,1,,2006.0,1.0,1.0
1109,03140400104,3,14,4,1,4,1,1,6,6,1,,2004.0,1.0,1.0
1110,03140400104,3,14,4,1,4,1,1,7,7,1,,1987.0,1.0,1.0
1111,03140400104,3,14,4,1,4,1,1,8,8,2,,1987.0,1.0,1.0
1112,03140400104,3,14,4,1,4,1,1,9,9,0,60.0,,,
1113,03140400104,3,14,4,1,4,1,1,10,10,1,,1949.0,2.0,1.0
1114,03140400104,3,14,4,1,4,1,1,11,11,0,60.0,,,
1115,03140400104,3,14,4,1,4,1,1,12,12,1,,2005.0,1.0,1.0
1116,03140400104,3,14,4,1,4,1,1,13,13,1,,1988.0,1.0,1.0
1117,03140400104,3,14,4,1,4,1,1,14,14,1,,1949.0,1.0,1.0
1118,03140400104,3,14,4,1,4,1,1,15,15,1,,2004.0,1.0,1.0
1119,03140400104,3,14,4,1,4,1,1,16,16,0,30.0,,,
1120,03140400104,3,14,4,1,4,1,1,17,17,3,,1976.0,1.0,1.0
1121,03140400104,3,14,4,1,4,1,1,18,18,1,,1975.0,1.0,1.0
1122,03140400104,3,14,4,1,4,1,1,19,19,0,30.0,,,
1123,03140400104,3,14,4,1,4,1,1,20,20,3,,2005.0,1.0,1.0
1124,03140400104,3,14,4,1,4,1,1,21,21,45,,1987.0,1.0,1.0
1125,03140400104,3,14,4,1,4,1,1,22,22,5,,1930.0,1.0,1.0
1126,03140400104,3,14,4,1,4,1,1,23,23,1,,2003.0,1.0,1.0
1127,03140901602,3,14,9,16,2,2,21,1,1,1,,2007.0,3.0,555.0
1128,03140901602,3,14,9,16,2,2,21,2,2,1,,1999.0,3.0,555.0
1129,03140901602,3,14,9,16,2,2,21,3,3,0,26.0,,,
1130,03140901602,3,14,9,16,2,2,21,4,4,0,26.0,,,
1131,03140901602,3,14,9,16,2,2,21,5,5,0,26.0,,,
1132,03140901602,3,14,9,16,2,2,21,6,6,0,26.0,,,
1133,03140901602,3,14,9,16,2,2,21,7,7,0,6.0,,,
1134,03140901602,3,14,9,16,2,2,21,8,8,0,26.0,,,
1135,03140901602,3,14,9,16,2,2,21,9,9,0,26.0,,,
1136,03140901602,3,14,9,16,2,2,21,10,10,0,26.0,,,
1137,03140901602,3,14,9,16,2,2,21,11,11,0,26.0,,,
1138,03140901602,3,14,9,16,2,2,21,12,12,0,26.0,,,
1139,03140901602,3,14,9,16,2,2,21,13,13,0,6.0,,,
1140,03140901602,3,14,9,16,2,2,21,14,14,0,6.0,,,
1141,03140901602,3,14,9,16,2,2,21,15,15,0,26.0,,,
1142,03140901602,3,14,9,16,2,2,21,16,16,0,26.0,,,
1143,03140901602,3,14,9,16,2,2,21,17,17,0,26.0,,,
1144,03140901602,3,14,9,16,2,2,21,18,18,0,6.0,,,
1145,03140901602,3,14,9,16,2,2,21,19,19,0,6.0,,,
1146,03140901602,3,14,9,16,2,2,21,20,20,0,26.0,,,
1147,03140901602,3,14,9,16,2,2,21,21,21,0,6.0,,,
1148,03140901602,3,14,9,16,2,2,21,22,22,1,,1981.0,3.0,555.0
1149,03140901602,3,14,9,16,2,2,21,23,23,0,6.0,,,
1150,03141000205,3,14,10,2,5,2,18,1,1,1,,2008.0,3.0,555.0
1151,03141000205,3,14,10,2,5,2,18,2,2,1,,2002.0,1.0,1.0
1152,03141000205,3,14,10,2,5,2,18,3,3,0,5.0,,,
1153,03141000205,3,14,10,2,5,2,18,4,4,0,50.0,,,
1154,03141000205,3,14,10,2,5,2,18,5,5,0,7.0,,,
1155,03141000205,3,14,10,2,5,2,18,6,6,1,,2006.0,1.0,1.0
1156,03141000205,3,14,10,2,5,2,18,7,7,1,,1998.0,1.0,1.0
1157,03141000205,3,14,10,2,5,2,18,8,8,0,30.0,,,
1158,03141000205,3,14,10,2,5,2,18,9,9,0,50.0,,,
1159,03141000205,3,14,10,2,5,2,18,10,10,1,,1900.0,3.0,555.0
1160,03141000205,3,14,10,2,5,2,18,11,11,0,50.0,,,
1161,03141000205,3,14,10,2,5,2,18,12,12,0,50.0,,,
1162,03141000205,3,14,10,2,5,2,18,13,13,1,,2007.0,3.0,555.0
1163,03141000205,3,14,10,2,5,2,18,14,14,1,,2002.0,1.0,1.0
1164,03141000205,3,14,10,2,5,2,18,15,15,0,50.0,,,
1165,03141000205,3,14,10,2,5,2,18,16,16,0,50.0,,,
1166,03141000205,3,14,10,2,5,2,18,17,17,0,50.0,,,
1167,03141000205,3,14,10,2,5,2,18,18,18,1,,1998.0,1.0,1.0
1168,03141000205,3,14,10,2,5,2,18,19,19,3,,1998.0,1.0,1.0
1169,03141000205,3,14,10,2,5,2,18,20,20,0,7.0,,,
1170,03141000205,3,14,10,2,5,2,18,21,21,3,,1998.0,1.0,1.0
1171,03141000205,3,14,10,2,5,2,18,22,22,1,,1978.0,1.0,1.0
1172,03141000205,3,14,10,2,5,2,18,23,23,0,50.0,,,
1173,03141001902,3,14,10,19,2,2,19,1,1,1,,2007.0,3.0,555.0
1174,03141001902,3,14,10,19,2,2,19,2,2,1,,2000.0,3.0,555.0
1175,03141001902,3,14,10,19,2,2,19,3,3,0,4.0,,,
1176,03141001902,3,14,10,19,2,2,19,4,4,0,7.0,,,
1177,03141001902,3,14,10,19,2,2,19,5,5,0,5.0,,,
1178,03141001902,3,14,10,19,2,2,19,6,6,0,5.0,,,
1179,03141001902,3,14,10,19,2,2,19,7,7,0,3.0,,,
1180,03141001902,3,14,10,19,2,2,19,8,8,0,5.0,,,
1181,03141001902,3,14,10,19,2,2,19,9,9,0,7.0,,,
1182,03141001902,3,14,10,19,2,2,19,10,10,0,3.0,,,
1183,03141001902,3,14,10,19,2,2,19,11,11,0,7.0,,,
1184,03141001902,3,14,10,19,2,2,19,12,12,0,7.0,,,
1185,03141001902,3,14,10,19,2,2,19,13,13,0,5.0,,,
1186,03141001902,3,14,10,19,2,2,19,14,14,1,,2007.0,3.0,555.0
1187,03141001902,3,14,10,19,2,2,19,15,15,0,7.0,,,
1188,03141001902,3,14,10,19,2,2,19,16,16,0,5.0,,,
1189,03141001902,3,14,10,19,2,2,19,17,17,0,7.0,,,
1190,03141001902,3,14,10,19,2,2,19,18,18,0,3.0,,,
1191,03141001902,3,14,10,19,2,2,19,19,19,0,3.0,,,
1192,03141001902,3,14,10,19,2,2,19,20,20,0,3.0,,,
1193,03141001902,3,14,10,19,2,2,19,21,21,0,5.0,,,
1194,03141001902,3,14,10,19,2,2,19,22,22,0,3.0,,,
1195,03141001902,3,14,10,19,2,2,19,23,23,0,7.0,,,
1196,03141202605,3,14,12,26,5,2,2,1,1,1,,2008.0,3.0,5.0
1197,03141202605,3,14,12,26,5,2,2,2,2,1,,1997.0,3.0,5.0
1198,03141202605,3,14,12,26,5,2,2,3,3,0,2.0,,,
1199,03141202605,3,14,12,26,5,2,2,4,4,0,2.0,,,
1200,03141202605,3,14,12,26,5,2,2,5,5,0,2.0,,,
1201,03141202605,3,14,12,26,5,2,2,6,6,0,2.0,,,
1202,03141202605,3,14,12,26,5,2,2,7,7,0,2.0,,,
1203,03141202605,3,14,12,26,5,2,2,8,8,0,2.0,,,
1204,03141202605,3,14,12,26,5,2,2,9,9,0,2.0,,,
1205,03141202605,3,14,12,26,5,2,2,10,10,0,2.0,,,
1206,03141202605,3,14,12,26,5,2,2,11,11,0,2.0,,,
1207,03141202605,3,14,12,26,5,2,2,12,12,0,2.0,,,
1208,03141202605,3,14,12,26,5,2,2,13,13,1,,2008.0,3.0,9.0
1209,03141202605,3,14,12,26,5,2,2,14,14,1,,2007.0,3.0,9.0
1210,03141202605,3,14,12,26,5,2,2,15,15,0,2.0,,,
1211,03141202605,3,14,12,26,5,2,2,16,16,0,2.0,,,
1212,03141202605,3,14,12,26,5,2,2,17,17,0,2.0,,,
1213,03141202605,3,14,12,26,5,2,2,18,18,1,,1997.0,3.0,9.0
1214,03141202605,3,14,12,26,5,2,2,19,19,3,,1990.0,3.0,4.0
1215,03141202605,3,14,12,26,5,2,2,20,20,0,2.0,,,
1216,03141202605,3,14,12,26,5,2,2,21,21,0,2.0,,,
1217,03141202605,3,14,12,26,5,2,2,22,22,6,,1980.0,3.0,9.0
1218,03141202605,3,14,12,26,5,2,2,23,23,0,2.0,,,
1219,03141700416,3,14,17,4,16,1,3,1,1,9,,1994.0,1.0,1.0
1220,03141700416,3,14,17,4,16,1,3,2,2,6,,1987.0,1.0,1.0
1221,03141700416,3,14,17,4,16,1,3,3,3,1,,1969.0,1.0,1.0
1222,03141700416,3,14,17,4,16,1,3,4,4,2,,1993.0,1.0,1.0
1223,03141700416,3,14,17,4,16,1,3,5,5,0,2.0,,,
1224,03141700416,3,14,17,4,16,1,3,6,6,4,,2007.0,1.0,1.0
1225,03141700416,3,14,17,4,16,1,3,7,7,0,1.0,,,
1226,03141700416,3,14,17,4,16,1,3,8,8,1,,2009.0,1.0,1.0
1227,03141700416,3,14,17,4,16,1,3,9,9,0,23.0,,,
1228,03141700416,3,14,17,4,16,1,3,10,10,0,1.0,,,
1229,03141700416,3,14,17,4,16,1,3,11,11,1,,1998.0,1.0,1.0
1230,03141700416,3,14,17,4,16,1,3,12,12,2,,2008.0,1.0,1.0
1231,03141700416,3,14,17,4,16,1,3,13,13,1,,2008.0,1.0,1.0
1232,03141700416,3,14,17,4,16,1,3,14,14,2,,1985.0,1.0,1.0
1233,03141700416,3,14,17,4,16,1,3,15,15,0,2.0,,,
1234,03141700416,3,14,17,4,16,1,3,16,16,2,,2006.0,1.0,1.0
1235,03141700416,3,14,17,4,16,1,3,17,17,8,,1977.0,1.0,1.0
1236,03141700416,3,14,17,4,16,1,3,18,18,1,,1970.0,1.0,1.0
1237,03141700416,3,14,17,4,16,1,3,19,19,0,2.0,,,
1238,03141700416,3,14,17,4,16,1,3,20,20,1,,2006.0,1.0,1.0
1239,03141700416,3,14,17,4,16,1,3,21,21,0,1.0,,,
1240,03141700416,3,14,17,4,16,1,3,22,22,9,,1943.0,1.0,1.0
1241,03141700416,3,14,17,4,16,1,3,23,23,1,,1977.0,1.0,1.0
1242,03150300101,3,15,3,1,1,2,2,1,1,1,,1996.0,3.0,555.0
1243,03150300101,3,15,3,1,1,2,2,2,2,1,,1996.0,3.0,5.0
1244,03150300101,3,15,3,1,1,2,2,3,3,0,25.0,,,
1245,03150300101,3,15,3,1,1,2,2,4,4,0,50.0,,,
1246,03150300101,3,15,3,1,1,2,2,5,5,0,25.0,,,
1247,03150300101,3,15,3,1,1,2,2,6,6,0,25.0,,,
1248,03150300101,3,15,3,1,1,2,2,7,7,0,25.0,,,
1249,03150300101,3,15,3,1,1,2,2,8,8,0,25.0,,,
1250,03150300101,3,15,3,1,1,2,2,9,9,0,50.0,,,
1251,03150300101,3,15,3,1,1,2,2,10,10,1,,1990.0,3.0,555.0
1252,03150300101,3,15,3,1,1,2,2,11,11,0,25.0,,,
1253,03150300101,3,15,3,1,1,2,2,12,12,0,25.0,,,
1254,03150300101,3,15,3,1,1,2,2,13,13,0,25.0,,,
1255,03150300101,3,15,3,1,1,2,2,14,14,0,25.0,,,
1256,03150300101,3,15,3,1,1,2,2,15,15,0,25.0,,,
1257,03150300101,3,15,3,1,1,2,2,16,16,0,25.0,,,
1258,03150300101,3,15,3,1,1,2,2,17,17,0,25.0,,,
1259,03150300101,3,15,3,1,1,2,2,18,18,1,,1997.0,3.0,555.0
1260,03150300101,3,15,3,1,1,2,2,19,19,3,,1990.0,3.0,4.0
1261,03150300101,3,15,3,1,1,2,2,20,20,0,25.0,,,
1262,03150300101,3,15,3,1,1,2,2,21,21,0,25.0,,,
1263,03150300101,3,15,3,1,1,2,2,22,22,1,,1960.0,3.0,555.0
1264,03150300101,3,15,3,1,1,2,2,23,23,0,25.0,,,
1265,03150300905,3,15,3,9,5,2,5,1,1,3,,1996.0,3.0,5.0
1266,03150300905,3,15,3,9,5,2,5,2,2,3,,1969.0,3.0,5.0
1267,03150300905,3,15,3,9,5,2,5,3,3,0,21.0,,,
1268,03150300905,3,15,3,9,5,2,5,4,4,0,50.0,,,
1269,03150300905,3,15,3,9,5,2,5,5,5,0,21.0,,,
1270,03150300905,3,15,3,9,5,2,5,6,6,0,21.0,,,
1271,03150300905,3,15,3,9,5,2,5,7,7,0,21.0,,,
1272,03150300905,3,15,3,9,5,2,5,8,8,0,21.0,,,
1273,03150300905,3,15,3,9,5,2,5,9,9,0,50.0,,,
1274,03150300905,3,15,3,9,5,2,5,10,10,1,,1960.0,3.0,9.0
1275,03150300905,3,15,3,9,5,2,5,11,11,0,21.0,,,
1276,03150300905,3,15,3,9,5,2,5,12,12,0,21.0,,,
1277,03150300905,3,15,3,9,5,2,5,13,13,1,,2008.0,3.0,9.0
1278,03150300905,3,15,3,9,5,2,5,14,14,1,,2000.0,3.0,9.0
1279,03150300905,3,15,3,9,5,2,5,15,15,0,21.0,,,
1280,03150300905,3,15,3,9,5,2,5,16,16,0,50.0,,,
1281,03150300905,3,15,3,9,5,2,5,17,17,0,21.0,,,
1282,03150300905,3,15,3,9,5,2,5,18,18,1,,1997.0,3.0,9.0
1283,03150300905,3,15,3,9,5,2,5,19,19,5,,1990.0,3.0,4.0
1284,03150300905,3,15,3,9,5,2,5,20,20,0,21.0,,,
1285,03150300905,3,15,3,9,5,2,5,21,21,0,21.0,,,
1286,03150300905,3,15,3,9,5,2,5,22,22,5,,1960.0,3.0,4.0
1287,03150300905,3,15,3,9,5,2,5,23,23,0,,,,
1288,03150800103,3,15,8,1,3,1,1,1,1,0,1.2,,,
1289,03150800103,3,15,8,1,3,1,1,2,2,1,,2000.0,1.0,1.0
1290,03150800103,3,15,8,1,3,1,1,3,3,1,,2000.0,1.0,1.0
1291,03150800103,3,15,8,1,3,1,1,4,4,0,1.5,,,
1292,03150800103,3,15,8,1,3,1,1,5,5,0,1.5,,,
1293,03150800103,3,15,8,1,3,1,1,6,6,3,,2001.0,1.0,1.0
1294,03150800103,3,15,8,1,3,1,1,7,7,0,1.5,,,
1295,03150800103,3,15,8,1,3,1,1,8,8,0,1.5,,,
1296,03150800103,3,15,8,1,3,1,1,9,9,0,1.2,,,
1297,03150800103,3,15,8,1,3,1,1,10,10,0,1.0,,,
1298,03150800103,3,15,8,1,3,1,1,11,11,0,1.0,,,
1299,03150800103,3,15,8,1,3,1,1,12,12,2,,2003.0,1.0,1.0
1300,03150800103,3,15,8,1,3,1,1,13,13,1,,1999.0,1.0,1.0
1301,03150800103,3,15,8,1,3,1,1,14,14,1,,1988.0,1.0,1.0
1302,03150800103,3,15,8,1,3,1,1,15,15,0,1.0,,,
1303,03150800103,3,15,8,1,3,1,1,16,16,0,1.0,,,
1304,03150800103,3,15,8,1,3,1,1,17,17,0,1.0,,,
1305,03150800103,3,15,8,1,3,1,1,18,18,0,1.0,,,
1306,03150800103,3,15,8,1,3,1,1,19,19,2,,1989.0,1.0,1.0
1307,03150800103,3,15,8,1,3,1,1,20,20,0,1.0,,,
1308,03150800103,3,15,8,1,3,1,1,21,21,30,,1988.0,1.0,1.0
1309,03150800103,3,15,8,1,3,1,1,22,22,2,,1900.0,1.0,1.0
1310,03150800103,3,15,8,1,3,1,1,23,23,0,1.0,,,
1311,03151900506,3,15,19,5,6,2,6,1,1,3,,2005.0,3.0,9.0
1312,03151900506,3,15,19,5,6,2,6,2,2,3,,1975.0,3.0,9.0
1313,03151900506,3,15,19,5,6,2,6,3,3,0,24.0,,,
1314,03151900506,3,15,19,5,6,2,6,4,4,0,24.0,,,
1315,03151900506,3,15,19,5,6,2,6,5,5,0,24.0,,,
1316,03151900506,3,15,19,5,6,2,6,6,6,0,24.0,,,
1317,03151900506,3,15,19,5,6,2,6,7,7,0,24.0,,,
1318,03151900506,3,15,19,5,6,2,6,8,8,0,24.0,,,
1319,03151900506,3,15,19,5,6,2,6,9,9,0,24.0,,,
1320,03151900506,3,15,19,5,6,2,6,10,10,1,,1994.0,3.0,9.0
1321,03151900506,3,15,19,5,6,2,6,11,11,0,24.0,,,
1322,03151900506,3,15,19,5,6,2,6,12,12,0,24.0,,,
1323,03151900506,3,15,19,5,6,2,6,13,13,0,24.0,,,
1324,03151900506,3,15,19,5,6,2,6,14,14,0,24.0,,,
1325,03151900506,3,15,19,5,6,2,6,15,15,0,24.0,,,
1326,03151900506,3,15,19,5,6,2,6,16,16,0,24.0,,,
1327,03151900506,3,15,19,5,6,2,6,17,17,1,,2006.0,3.0,9.0
1328,03151900506,3,15,19,5,6,2,6,18,18,1,,1989.0,3.0,9.0
1329,03151900506,3,15,19,5,6,2,6,19,19,11,,1980.0,1.0,4.0
1330,03151900506,3,15,19,5,6,2,6,20,20,0,24.0,,,
1331,03151900506,3,15,19,5,6,2,6,21,21,0,24.0,,,
1332,03151900506,3,15,19,5,6,2,6,22,22,12,,1970.0,3.0,9.0
1333,03151900506,3,15,19,5,6,2,6,23,23,0,24.0,,,
1334,03152000705,3,15,20,7,5,1,1,1,1,0,2.0,,,
1335,03152000705,3,15,20,7,5,1,1,2,2,1,,1998.0,1.0,1.0
1336,03152000705,3,15,20,7,5,1,1,3,3,0,2.5,,,
1337,03152000705,3,15,20,7,5,1,1,4,4,1,,2000.0,1.0,1.0
1338,03152000705,3,15,20,7,5,1,1,5,5,0,2.0,,,
1339,03152000705,3,15,20,7,5,1,1,6,6,2,,1999.0,1.0,1.0
1340,03152000705,3,15,20,7,5,1,1,7,7,0,1.5,,,
1341,03152000705,3,15,20,7,5,1,1,8,8,0,1.5,,,
1342,03152000705,3,15,20,7,5,1,1,9,9,0,2.5,,,
1343,03152000705,3,15,20,7,5,1,1,10,10,0,2.5,,,
1344,03152000705,3,15,20,7,5,1,1,11,11,2,,2000.0,1.0,1.0
1345,03152000705,3,15,20,7,5,1,1,12,12,2,,2000.0,1.0,1.0
1346,03152000705,3,15,20,7,5,1,1,13,13,0,1.7,,,
1347,03152000705,3,15,20,7,5,1,1,14,14,1,,1989.0,1.0,1.0
1348,03152000705,3,15,20,7,5,1,1,15,15,0,2.6,,,
1349,03152000705,3,15,20,7,5,1,1,16,16,0,1.2,,,
1350,03152000705,3,15,20,7,5,1,1,17,17,0,2.4,,,
1351,03152000705,3,15,20,7,5,1,1,18,18,1,,1986.0,1.0,1.0
1352,03152000705,3,15,20,7,5,1,1,19,19,2,,1986.0,1.0,1.0
1353,03152000705,3,15,20,7,5,1,1,20,20,0,1.8,,,
1354,03152000705,3,15,20,7,5,1,1,21,21,35,,1980.0,1.0,1.0
1355,03152000705,3,15,20,7,5,1,1,22,22,0,2.5,,,
1356,03152000705,3,15,20,7,5,1,1,23,23,0,1.5,,,
1357,03160201902,3,16,2,19,2,2,3,1,1,0,,,,
1358,03160201902,3,16,2,19,2,2,3,2,2,1,,1996.0,3.0,555.0
1359,03160201902,3,16,2,19,2,2,3,3,3,0,,,,
1360,03160201902,3,16,2,19,2,2,3,4,4,0,,,,
1361,03160201902,3,16,2,19,2,2,3,5,5,0,,,,
1362,03160201902,3,16,2,19,2,2,3,6,6,0,,,,
1363,03160201902,3,16,2,19,2,2,3,7,7,2,,1996.0,3.0,3.0
