Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Albania,ALB,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,..,..,..,..,..,..,..,..,..,..,870018.521605791,1492234.82874101,2471348.8329409,6614737.08074631,55163549.8944327,54121096.5795642,63097734.2322344,70677019.4249762,75645590.0575205,194073439.780341,258032272.380201,197865552.320126,164508839.956152,293858689.028394,220227220.309726,224224064.260258,97691358.5946661,150715652.395794,94827656.8057566,158387505.924902,123320154.919932,32003769.4931166,14404457.39781,14269335.5186989,12653437.5773682,12215545.8099887,15781326.0745242,11650690.1093272,1582653.64274821,4381169.87026856,10498699.5316971,8726628.20862814,10264209.9820227,13348548.7118123,17921776.3353013,27991491.0059071,35967770.8837015,26817842.765652,35361562.4451002,15952966.0076279,72306210.2728464,195677137.316291,215347010.509154,211575077.177762,250947807.598033,104159290.333839,97999862.9668166,93265681.611526,144572109.9779,124687724.858979,..
Albania,ALB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..,..,..,..,..,..,..,..,3.50444575618605,3.98633521370928,5.53273763822282,6.1230313057775,6.91916245952089,7.45971570904735,8.14872719207006,7.9567283505864,10.2637591614659,8.25965463118542,9.72700960277978,9.98508275079277,9.67546752161423,7.96470500322404,6.74108181151762,11.9867517847337,10.1345385495896,8.66995851177501,9.14789279975118,4.67639216416947,5.39955647786023,8.46805336207741,10.012654626878,10.6865738774824,12.3119277848862,16.0252893994925,14.3723174429082,13.8752952677749,20.2364797426568,19.6776985819479,18.2950697995059,17.9367848951218,18.7811504312036,20.6821147015307,20.332063632114,14.0064471401355,15.5496318593345,19.2688176765408,21.8750151944777,23.2821918775617,22.1093361945263,25.419173756688,26.0687850119228,24.5480502099359,..,..,..,..,..,..
Albania,ALB,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,..,..,..,..,..,..,..,..,..,..,..,2.53387087572723,2.90658069779407,3.02061204789841,2.37987384802943,2.3104526620673,2.26003363720033,2.4637926467643,2.50353870096387,3.35363379950485,1.68333845017364,2.7224257077855,2.71532241135569,2.68291256886124,2.64596768930773,2.90000581444986,2.76510124931356,2.61859098606492,2.51319030557904,3.10478115874415,2.2635446960284,2.19650077652448,1.64925014338905,1.55537939610704,1.51202234401617,1.46680838292274,1.38849732168029,1.22231921857463,1.3484257129801,1.65808130404466,1.76782491729702,1.76174335995098,1.86213913605682,2.08610063126116,1.98105209104897,1.87815612138149,1.91461298816722,2.08993557352636,1.99064444846498,2.01504661427856,2.15626621319164,2.26783592207104,2.29553798538975,2.06472280988515,2.23486361552126,..,..,..,..,..,..
Albania,ALB,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,..,..,..,..,..,..,..,..,..,..,..,21.8348509562713,19.3179143535364,21.4114012459249,20.5424414245523,18.8609027093348,17.1236997998568,16.1545932419832,14.4594648252083,16.5795072246344,12.211494040319,13.9094012308023,13.9357573708488,13.1871489259071,12.682550271803,13.8031727760097,12.8735241625481,13.194353081554,12.8660834189453,12.9622794740207,13.5794723059983,19.397186127521,26.7231534840777,26.0302134326171,23.3632888040398,23.7413843812739,21.2324499577107,23.7475976884952,20.5599712335848,14.6234955145272,14.3839604185674,14.0047654610761,12.7107134575057,10.0456150520028,10.7583134920268,10.613104915093,10.8725435042618,10.6450026520391,10.2653762962461,9.79317318999137,9.64962086437085,9.35801794740151,10.3482651897703,8.68356032352784,9.36138129984292,..,..,..,..,..,..
Albania,ALB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,-41.6994116955347,-53.6342346880178,-72.518525326366,-49.2182729217977,-47.1951746887382,-41.3904654424333,-37.4069647498638,-34.8533228785624,-50.5439748153341,-12.2582455738246,-0.076429152845332,1.12902956141801,0.851841942518857,-2.26409505682723,-3.81586152482845,-3.31119577155409,-2.51956377512792,0.420610677858244,-0.656852072641821,7.9650583526857,-2.78362383080424,-3.37625065068072,-0.0977559707408288,9.33073227807364,6.63591634528518,6.29130250916267,8.69985703820492,18.4129029358224,40.2496724312441,45.0024091494141,51.6887842055878,53.0441009170166,49.0146346811438,46.0038161805316,47.7661709472783,42.3770038434083,47.9983914429519,45.2193265320444,41.6672458370863,23.7139849400341,33.2602886181185,16.2978686080168,12.3207053334506,13.7979708979656,..,..,..,..,..,..
Albania,ALB,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.91224319575929,7.86689333061773,6.15327482195976,5.50133730915865,5.40208455962668,4.47854695486581,4.38099071821597,4.19322072957328,4.24086414788511,5.01370938014992,4.70543745478217,4.44333927069421,4.69696080798613,4.34437721419277,4.51718737428514,4.27571653292244,3.95869306438034,3.56830033075486,3.44266337837328,3.40910494349766,3.25674823642822,3.32280096667451,2.94132361651685,3.38252848875172,3.15887895342285,2.88661148238797,..,..,..,..,..
Albania,ALB,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,..,..,..,..,..,..,..,..,..,..,37.6249021835262,38.628064929521,40.2007563870696,39.8138178048462,38.9536886746232,39.7126653645099,39.1269910364225,38.3639873481563,38.0769725105135,37.8123554689804,37.0659743735705,35.6329348352972,35.9541361113383,35.9329063820297,36.8596093044306,37.6188106382599,36.7060087849672,34.6758242575843,33.7767798942583,32.2399144551704,16.3934426229508,14.1666666666667,12,9.26966292134832,5.81113801452785,3.88349514563107,4.05063291139241,4.26666666666667,4.14364640883978,4.0650406504065,4,4.3360433604336,4.67032967032967,4.6195652173913,5.01392757660167,5.3072625698324,5.09915014164306,5.29411764705882,5.26315789473684,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,785.161525934329,865.59248120703,762.725361728214,776.934748974948,826.952081040206,890.953359858712,923.728867504315,1010.81922139014,864.199459705589,1149.53609603604,989.200148492914,966.683283781289,1000.12201296783,1018.26314225619,916.555190602146,963.927169506077,921.893044018284,927.744518727469,896.437762376845,813.255695500012,572.781843950789,418.286629757142,412.378880465233,441.249295409311,417.034843013203,447.848870261137,384.594958328053,426.682819087559,576.183632282524,580.494764208924,597.265252650749,660.04798411018,648.168387059418,715.414483080102,719.584378082987,706.859407721917,679.861765101008,710.748498463347,732.316681804627,729.154372728518,764.968616564465,687.896259861998,801.329975005976,808.455839595944,..,..,..,..,..,..
Albania,ALB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168.479272237014,163.821561207262,128.11907541614,114.587335357065,112.517021973246,93.2627859616591,91.2312421538433,87.4015626443589,88.5403577169211,105.241700024908,98.5126073940612,92.7221284392031,97.7285034469505,90.6021168661734,94.3800793040247,89.499464713897,82.4944775754207,74.3007392158387,71.7046480042569,71.0027377544084,67.8315487106737,69.2103952739698,61.2662950823342,70.5316969305629,69.7736261059039,..,..,..,..,..,..
Albania,ALB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,74.6607032875427,77.1741106583994,74.3666339192289,75.3974630495873,75.7464247641652,76.1939197382069,75.8818779112211,78.0247036369265,75.0118130475276,80.9287927914084,78.0379104914866,77.836534442498,78.8759441227688,81.0974774748578,81.4337623759461,77.0583127402526,78.6375113710156,80.3814035334453,79.6938123131685,76.5939750800565,69.8249960719512,56.079290645733,53.4789779579446,54.8469148031933,49.5416411855723,45.453763744009,41.4493402366839,45.2948182996352,58.2387938547152,58.7150980055366,60.9558278415635,63.233130384996,64.5283712223687,65.5782732614305,66.4866805505628,64.4559899021893,65.1223924710814,63.8471757910902,63.4217264005157,63.2390037485134,61.5027652749324,57.7540817221547,56.3953388128232,61.4218013942638,..,..,..,..,..,..
